User,Date,Time in Locked Mode,,,,,,,
,30-May-13,2.1725,,,,,,,
,31-Mar-13,11.5275,,,,,,,
29,1-Apr-13,13.70444444,,,,,,,
,2-Apr-13,10.35361111,,,,,,,
,3-Apr-13,17.49472222,,,,,,,
,4-Apr-13,6.357222222,,,,,,,
,5-Apr-13,3.703888889,,,,,,,
,6-Apr-13,11.97194444,,,,,,,
,8-May-13,4.198333333,,,,,,,
,9-Apr-13,10.395,,,,,,,
,10-May-13,1.374444444,,,,,,,
,12-May-13,1.187777778,,,,,,,
,13-May-13,14.81777778,,,,,,,
,14-May-13,3.998611111,,,,,,,
,15-Apr-13,1.404444444,,,,,,,
,16-Apr-13,4.718611111,,,,,,,
,19-Apr-13,4.400833333,,,,,,,
,19-May-13,2.272222222,,,,,,,
,27-Mar-13,1.344166667,,,,,,,
,27-May-13,4.143055556,,,,,,,
,28-Mar-13,12.29611111,,,,,,,
,29-Apr-13,1.228055556,,,,,,,
,31-Mar-13,13.50638889,,,,,,,
30,1-Apr-13,13.86416667,,,,,,,
,2-Apr-13,22.77027778,,,,,,,
,2-May-13,4.691944444,,,,,,,
,3-Apr-13,19.48638889,,,,,,,
,4-Apr-13,15.795,,,,,,,
,4-May-13,1.216666667,,,,,,,
,5-Apr-13,20.98944444,,,,,,,
,5-May-13,3.209444444,,,,,,,
,6-Apr-13,8.126944444,,,,,,,
,6-May-13,11.19305556,,,,,,,
,7-May-13,1.688055556,,,,,,,
,8-Apr-13,5.451111111,,,,,,,
,9-Apr-13,13.74166667,,,,,,,
,10-Apr-13,6.038055556,,,,,,,
,10-May-13,9.941944444,,,,,,,
,11-Apr-13,18.21361111,,,,,,,
,11-May-13,1.064722222,,,,,,,
,12-Apr-13,4.450833333,,,,,,,
,12-May-13,5.113333333,,,,,,,
,13-Apr-13,1.691944444,,,,,,,
,13-May-13,8.362777778,,,,,,,
,15-Apr-13,4.302777778,,,,,,,
,15-May-13,5.829722222,,,,,,,
,16-Apr-13,1.490277778,,,,,,,
,17-Apr-13,8.503888889,,,,,,,
,18-Apr-13,9.740555556,,,,,,,
,19-Apr-13,13.21888889,,,,,,,
,19-May-13,3.601388889,,,,,,,
,20-Apr-13,1.037777778,,,,,,,
,21-Apr-13,12.64944444,,,,,,,
,23-Apr-13,11.40583333,,,,,,,
,24-Apr-13,8.114444444,,,,,,,
,24-May-13,3.363055556,,,,,,,
,26-May-13,5.326111111,,,,,,,
,27-Apr-13,1.065555556,,,,,,,
,27-May-13,12.42972222,,,,,,,
,28-Mar-13,6.4775,,,,,,,
,29-Apr-13,8.714444444,,,,,,,
,29-Mar-13,23.68972222,,,,,,,
,29-May-13,1.214722222,,,,,,,
,30-Apr-13,3.179166667,,,,,,,
,30-Mar-13,10.75472222,,,,,,,
,31-Mar-13,9.315277778,,,,,,,
,31-May-13,1.837222222,,,,,,,
31,1-Apr-13,9.390277778,,,,,,,
,1-Jun-13,1.348611111,,,,,,,
,1-May-13,10.44722222,,,,,,,
,2-Apr-13,13.41861111,,,,,,,
,2-May-13,11.70083333,,,,,,,
,3-Apr-13,13.13861111,,,,,,,
,3-May-13,12.47694444,,,,,,,
,4-Apr-13,12.09861111,,,,,,,
,4-May-13,1.147777778,,,,,,,
,5-Apr-13,14.70638889,,,,,,,
,5-May-13,9.880277778,,,,,,,
,6-Apr-13,16.435,,,,,,,
,6-May-13,14.40416667,,,,,,,
,7-Apr-13,12.82972222,,,,,,,
,7-May-13,14.87416667,,,,,,,
,8-Apr-13,18.32972222,,,,,,,
,8-May-13,14.87138889,,,,,,,
,9-Apr-13,14.72305556,,,,,,,
,9-May-13,15.66444444,,,,,,,
,10-Apr-13,12.13166667,,,,,,,
,10-May-13,17.80527778,,,,,,,
,11-Apr-13,16.23972222,,,,,,,
,11-May-13,13.98,,,,,,,
,12-Apr-13,14.42833333,,,,,,,
,12-May-13,16.25138889,,,,,,,
,13-Apr-13,17.8025,,,,,,,
,13-May-13,14.85916667,,,,,,,
,14-Apr-13,11.18527778,,,,,,,
,14-May-13,14.43388889,,,,,,,
,15-Apr-13,17.52527778,,,,,,,
,15-May-13,15.12888889,,,,,,,
,16-Apr-13,14.49694444,,,,,,,
,16-May-13,10.87222222,,,,,,,
,17-Apr-13,15.655,,,,,,,
,17-May-13,15.51861111,,,,,,,
,18-Apr-13,16.06888889,,,,,,,
,18-May-13,11.91555556,,,,,,,
,19-Apr-13,6.939166667,,,,,,,
,19-May-13,17.20111111,,,,,,,
,20-Apr-13,19.18027778,,,,,,,
,20-May-13,17.99138889,,,,,,,
,21-Apr-13,12.90611111,,,,,,,
,21-May-13,17.87222222,,,,,,,
,22-Apr-13,7.210555556,,,,,,,
,22-May-13,7.651388889,,,,,,,
,23-Apr-13,11.96527778,,,,,,,
,23-May-13,21.06777778,,,,,,,
,24-Apr-13,9.621111111,,,,,,,
,24-May-13,15.36,,,,,,,
,25-Apr-13,13.69222222,,,,,,,
,25-May-13,16.12583333,,,,,,,
,26-Apr-13,5.096944444,,,,,,,
,26-May-13,15.82527778,,,,,,,
,27-Apr-13,13.35972222,,,,,,,
,27-May-13,13.20916667,,,,,,,
,28-Apr-13,19.31111111,,,,,,,
,28-Mar-13,5.875833333,,,,,,,
,28-May-13,11.5875,,,,,,,
,29-Apr-13,17.81138889,,,,,,,
,29-Mar-13,14.48833333,,,,,,,
,29-May-13,12.72916667,,,,,,,
,30-Apr-13,15.03333333,,,,,,,
,30-Mar-13,12.56666667,,,,,,,
,30-May-13,18.57972222,,,,,,,
,31-Mar-13,13.74861111,,,,,,,
,31-May-13,14.66,,,,,,,
32,2-Apr-13,10.11333333,,,,,,,
,3-Apr-13,1.522777778,,,,,,,
,13-Apr-13,1.139444444,,,,,,,
,15-Apr-13,9.603055556,,,,,,,
,17-Apr-13,1.436944444,,,,,,,
,24-Apr-13,8.997777778,,,,,,,
,25-Apr-13,1.206111111,,,,,,,
,28-Mar-13,4.405277778,,,,,,,
33,1-Apr-13,22.54694444,,,,,,,
,2-Apr-13,2.831388889,,,,,,,
,3-Apr-13,7.552777778,,,,,,,
,4-Apr-13,18.32111111,,,,,,,
,5-Apr-13,10.72333333,,,,,,,
,9-Apr-13,11.18861111,,,,,,,
,10-Apr-13,8.763888889,,,,,,,
,10-May-13,2.311944444,,,,,,,
,11-Apr-13,14.74472222,,,,,,,
,12-Apr-13,22.01888889,,,,,,,
,12-May-13,10.74833333,,,,,,,
,13-May-13,18.62222222,,,,,,,
,14-May-13,2.446666667,,,,,,,
,15-Apr-13,10.69027778,,,,,,,
,19-Apr-13,8.763611111,,,,,,,
,20-Apr-13,7.440555556,,,,,,,
,20-May-13,3.7375,,,,,,,
,21-Apr-13,1.675555556,,,,,,,
,21-May-13,4.299166667,,,,,,,
,22-Apr-13,4.716666667,,,,,,,
,24-May-13,2.511111111,,,,,,,
,26-Apr-13,11.10444444,,,,,,,
,28-May-13,17.45888889,,,,,,,
,29-Apr-13,10.57722222,,,,,,,
,29-Mar-13,18.32138889,,,,,,,
,29-May-13,3.618333333,,,,,,,
,30-Apr-13,7.848611111,,,,,,,
,30-Mar-13,1.126388889,,,,,,,
,31-Mar-13,2.411944444,,,,,,,
34,1-Apr-13,1.996666667,,,,,,,
,1-May-13,4.049444444,,,,,,,
,2-Apr-13,19.335,,,,,,,
,2-May-13,5.1225,,,,,,,
,3-Apr-13,19.36777778,,,,,,,
,4-Apr-13,8.591666667,,,,,,,
,4-May-13,5.880833333,,,,,,,
,5-Apr-13,17.67222222,,,,,,,
,5-May-13,8.826111111,,,,,,,
,6-Apr-13,18.71277778,,,,,,,
,6-May-13,1.008888889,,,,,,,
,7-Apr-13,3.217777778,,,,,,,
,7-May-13,3.411111111,,,,,,,
,8-Apr-13,17.95361111,,,,,,,
,8-May-13,9.643055556,,,,,,,
,9-Apr-13,2.075555556,,,,,,,
,9-May-13,2.561388889,,,,,,,
,10-Apr-13,9.626111111,,,,,,,
,11-Apr-13,8.348888889,,,,,,,
,11-May-13,1.892777778,,,,,,,
,12-Apr-13,3.4875,,,,,,,
,12-May-13,1.494722222,,,,,,,
,13-Apr-13,6.552222222,,,,,,,
,13-May-13,9.994166667,,,,,,,
,14-Apr-13,1.764444444,,,,,,,
,14-May-13,27.92972222,,,,,,,
,15-Apr-13,5.883611111,,,,,,,
,15-May-13,8.918333333,,,,,,,
,17-Apr-13,7.329166667,,,,,,,
,18-Apr-13,8.463888889,,,,,,,
,19-Apr-13,7.219444444,,,,,,,
,19-May-13,14.83944444,,,,,,,
,21-Apr-13,17.3725,,,,,,,
,21-May-13,8.858333333,,,,,,,
,22-Apr-13,3.493055556,,,,,,,
,23-Apr-13,5.884722222,,,,,,,
,26-Apr-13,7.146111111,,,,,,,
,27-Apr-13,2.800277778,,,,,,,
,28-Apr-13,1.805833333,,,,,,,
,29-Apr-13,6.239166667,,,,,,,
,30-Apr-13,2.421111111,,,,,,,
35,1-Apr-13,2.611388889,,,,,,,
,1-May-13,12.89805556,,,,,,,
,2-Apr-13,13.32888889,,,,,,,
,2-May-13,20.64027778,,,,,,,
,3-Apr-13,6.926944444,,,,,,,
,3-May-13,10.96861111,,,,,,,
,4-Apr-13,10.57833333,,,,,,,
,4-May-13,2.526388889,,,,,,,
,5-Apr-13,11.45861111,,,,,,,
,6-Apr-13,20.23388889,,,,,,,
,7-Apr-13,19.28638889,,,,,,,
,7-May-13,24.61166667,,,,,,,
,8-Apr-13,15.37555556,,,,,,,
,8-May-13,8.072777778,,,,,,,
,9-Apr-13,17.31916667,,,,,,,
,9-May-13,1.184722222,,,,,,,
,10-Apr-13,16.4975,,,,,,,
,10-May-13,12.67222222,,,,,,,
,11-Apr-13,14.42638889,,,,,,,
,12-Apr-13,2.394166667,,,,,,,
,13-Apr-13,8.742777778,,,,,,,
,13-May-13,17.35,,,,,,,
,14-Apr-13,15.07888889,,,,,,,
,15-Apr-13,3.706666667,,,,,,,
,15-May-13,6.386111111,,,,,,,
,16-Apr-13,14.57388889,,,,,,,
,17-Apr-13,16.37527778,,,,,,,
,18-Apr-13,7.667222222,,,,,,,
,19-Apr-13,5.249444444,,,,,,,
,19-May-13,2.961666667,,,,,,,
,20-Apr-13,7.350277778,,,,,,,
,20-May-13,9.574444444,,,,,,,
,21-Apr-13,18.98944444,,,,,,,
,21-May-13,12.9675,,,,,,,
,22-Apr-13,4.827777778,,,,,,,
,23-Apr-13,15.82777778,,,,,,,
,23-May-13,2.809166667,,,,,,,
,24-Apr-13,4.813611111,,,,,,,
,24-May-13,15.07916667,,,,,,,
,25-Apr-13,19.09388889,,,,,,,
,25-May-13,9.138611111,,,,,,,
,26-Apr-13,16.6725,,,,,,,
,26-May-13,6.102777778,,,,,,,
,27-Apr-13,17.10833333,,,,,,,
,27-May-13,16.31888889,,,,,,,
,28-Apr-13,6.398888889,,,,,,,
,28-May-13,5.754722222,,,,,,,
,29-Apr-13,9.523888889,,,,,,,
,29-May-13,2.815,,,,,,,
,30-Apr-13,12.78,,,,,,,
36,1-Apr-13,4.4075,,,,,,,
,1-May-13,12.06083333,,,,,,,
,2-May-13,14.27666667,,,,,,,
,3-Apr-13,15.18972222,,,,,,,
,3-May-13,16.52555556,,,,,,,
,4-Apr-13,13.385,,,,,,,
,4-May-13,5.569722222,,,,,,,
,5-Apr-13,12.1375,,,,,,,
,5-May-13,8.9025,,,,,,,
,6-Apr-13,11.58638889,,,,,,,
,6-May-13,4.972222222,,,,,,,
,7-Apr-13,17.24444444,,,,,,,
,7-May-13,6.24,,,,,,,
,8-Apr-13,15.00111111,,,,,,,
,8-May-13,6.245,,,,,,,
,9-Apr-13,12.99833333,,,,,,,
,9-May-13,13.21472222,,,,,,,
,10-Apr-13,14.78444444,,,,,,,
,10-May-13,1.885277778,,,,,,,
,11-Apr-13,23.22722222,,,,,,,
,12-Apr-13,19.29166667,,,,,,,
,12-May-13,11.27722222,,,,,,,
,13-Apr-13,20.25111111,,,,,,,
,13-May-13,10.41583333,,,,,,,
,14-Apr-13,3.98,,,,,,,
,14-May-13,7.0525,,,,,,,
,15-May-13,15.34305556,,,,,,,
,16-Apr-13,15.95527778,,,,,,,
,16-May-13,10.17333333,,,,,,,
,17-Apr-13,18.87138889,,,,,,,
,17-May-13,7.980277778,,,,,,,
,18-Apr-13,7.908333333,,,,,,,
,18-May-13,11.02888889,,,,,,,
,19-Apr-13,9.8,,,,,,,
,19-May-13,5.586388889,,,,,,,
,20-Apr-13,19.80833333,,,,,,,
,20-May-13,12.36138889,,,,,,,
,21-Apr-13,17.62722222,,,,,,,
,21-May-13,9.571111111,,,,,,,
,22-Apr-13,10.88416667,,,,,,,
,22-May-13,22.08555556,,,,,,,
,23-Apr-13,17.59111111,,,,,,,
,23-May-13,10.46222222,,,,,,,
,24-Apr-13,26.33,,,,,,,
,24-May-13,9.676388889,,,,,,,
,25-Apr-13,18.75777778,,,,,,,
,25-May-13,8.978055556,,,,,,,
,26-Apr-13,20.26527778,,,,,,,
,26-May-13,10.09805556,,,,,,,
,27-Apr-13,10.49833333,,,,,,,
,27-May-13,18.74916667,,,,,,,
,28-Apr-13,7.563888889,,,,,,,
,29-Apr-13,15.62166667,,,,,,,
,30-Apr-13,15.85777778,,,,,,,
,31-May-13,14.80527778,,,,,,,
37,1-Apr-13,1.526111111,,,,,,,
,2-Apr-13,17.26194444,,,,,,,
,3-Apr-13,15.1625,,,,,,,
,4-Apr-13,12.4,,,,,,,
,4-May-13,4.613611111,,,,,,,
,5-Apr-13,10.70055556,,,,,,,
,5-May-13,1.915,,,,,,,
,6-Apr-13,14.02,,,,,,,
,6-May-13,19.01222222,,,,,,,
,7-May-13,17.77166667,,,,,,,
,8-Apr-13,11.89083333,,,,,,,
,8-May-13,15.98083333,,,,,,,
,9-Apr-13,14.50805556,,,,,,,
,9-May-13,6.868611111,,,,,,,
,10-Apr-13,1.535277778,,,,,,,
,10-May-13,10.10666667,,,,,,,
,11-Apr-13,19.70833333,,,,,,,
,11-May-13,20.65472222,,,,,,,
,12-Apr-13,16.38916667,,,,,,,
,12-May-13,23.88444444,,,,,,,
,13-Apr-13,16.19638889,,,,,,,
,13-May-13,5.536666667,,,,,,,
,14-Apr-13,12.23222222,,,,,,,
,14-May-13,1.950833333,,,,,,,
,15-Apr-13,13.61888889,,,,,,,
,15-May-13,10.49388889,,,,,,,
,17-Apr-13,4.28,,,,,,,
,18-Apr-13,11.79083333,,,,,,,
,18-May-13,3.367777778,,,,,,,
,19-May-13,2.309166667,,,,,,,
,20-May-13,10.64222222,,,,,,,
,21-Apr-13,17.33916667,,,,,,,
,21-May-13,20.27472222,,,,,,,
,22-Apr-13,9.779722222,,,,,,,
,22-May-13,13.82666667,,,,,,,
,24-May-13,4.219722222,,,,,,,
,25-May-13,18.62027778,,,,,,,
,26-May-13,9.706388889,,,,,,,
,27-Apr-13,1.783333333,,,,,,,
,27-May-13,14.3225,,,,,,,
,28-Apr-13,19.63416667,,,,,,,
,28-May-13,16.50305556,,,,,,,
,29-Apr-13,9.278888889,,,,,,,
,29-May-13,4.550555556,,,,,,,
,30-Apr-13,9.386111111,,,,,,,
38,1-Apr-13,8.581666667,,,,,,,
,1-May-13,7.2175,,,,,,,
,2-Apr-13,14.72138889,,,,,,,
,2-May-13,7.538333333,,,,,,,
,3-Apr-13,28.56027778,,,,,,,
,3-May-13,6.358888889,,,,,,,
,4-Apr-13,10.11694444,,,,,,,
,5-Apr-13,10.09138889,,,,,,,
,5-May-13,8.398888889,,,,,,,
,6-Apr-13,17.23555556,,,,,,,
,6-May-13,10.36444444,,,,,,,
,7-Apr-13,14.38777778,,,,,,,
,7-May-13,7.800277778,,,,,,,
,8-Apr-13,10.87805556,,,,,,,
,8-May-13,10.39888889,,,,,,,
,9-Apr-13,13.465,,,,,,,
,9-May-13,8.627222222,,,,,,,
,10-Apr-13,12.06666667,,,,,,,
,10-May-13,7.014444444,,,,,,,
,11-Apr-13,13.45083333,,,,,,,
,11-May-13,3.950555556,,,,,,,
,12-Apr-13,7.455277778,,,,,,,
,12-May-13,9.797222222,,,,,,,
,13-Apr-13,4.576944444,,,,,,,
,13-May-13,2.028333333,,,,,,,
,14-Apr-13,8.798055556,,,,,,,
,14-May-13,2.503611111,,,,,,,
,15-Apr-13,8.186388889,,,,,,,
,15-May-13,2.36,,,,,,,
,16-Apr-13,9.002777778,,,,,,,
,16-May-13,9.146111111,,,,,,,
,17-Apr-13,8.324722222,,,,,,,
,17-May-13,9.328611111,,,,,,,
,18-Apr-13,1.059166667,,,,,,,
,18-May-13,9.035555556,,,,,,,
,19-Apr-13,7.636388889,,,,,,,
,19-May-13,9.975277778,,,,,,,
,20-Apr-13,9.926388889,,,,,,,
,20-May-13,6.590833333,,,,,,,
,21-Apr-13,9.181388889,,,,,,,
,21-May-13,6.016388889,,,,,,,
,22-Apr-13,5.261111111,,,,,,,
,23-Apr-13,1.068055556,,,,,,,
,23-May-13,1.256944444,,,,,,,
,24-Apr-13,9.168333333,,,,,,,
,25-Apr-13,2.342777778,,,,,,,
,26-Apr-13,4.899444444,,,,,,,
,27-Apr-13,11.41416667,,,,,,,
,28-Apr-13,7.448611111,,,,,,,
,29-Apr-13,7.7275,,,,,,,
,30-Apr-13,2.365555556,,,,,,,
,31-Mar-13,1.023055556,,,,,,,
39,1-Apr-13,9.266388889,,,,,,,
,2-May-13,2.228888889,,,,,,,
,3-Apr-13,3.477777778,,,,,,,
,3-May-13,7.989722222,,,,,,,
,4-Apr-13,2.864444444,,,,,,,
,11-Apr-13,2.550277778,,,,,,,
,12-Apr-13,10.79027778,,,,,,,
,13-Apr-13,11.84583333,,,,,,,
,13-May-13,4.531111111,,,,,,,
,14-Apr-13,14.03444444,,,,,,,
,15-Apr-13,5.7,,,,,,,
,17-Apr-13,4.475555556,,,,,,,
,18-Apr-13,2.115277778,,,,,,,
,19-May-13,4.005,,,,,,,
,20-Apr-13,5.384722222,,,,,,,
,20-May-13,11.43444444,,,,,,,
,21-Apr-13,19.695,,,,,,,
,21-May-13,16.24166667,,,,,,,
,22-May-13,8.468055556,,,,,,,
,23-May-13,4.581944444,,,,,,,
,24-May-13,9.343888889,,,,,,,
,25-May-13,12.82694444,,,,,,,
,26-May-13,7.360277778,,,,,,,
,27-Apr-13,18.74805556,,,,,,,
,27-May-13,10.35333333,,,,,,,
,28-Mar-13,7.950277778,,,,,,,
,28-May-13,10.41222222,,,,,,,
,29-Mar-13,13.66194444,,,,,,,
,29-May-13,5.347222222,,,,,,,
,30-Mar-13,9.978055556,,,,,,,
,30-May-13,7.595833333,,,,,,,
,31-Mar-13,7.295,,,,,,,
40,1-Apr-13,3.1525,,,,,,,
,1-Jun-13,1.215833333,,,,,,,
,1-May-13,8.303611111,,,,,,,
,2-Apr-13,12.84472222,,,,,,,
,2-May-13,1.281111111,,,,,,,
,3-Apr-13,10.34388889,,,,,,,
,3-May-13,10.65916667,,,,,,,
,4-Apr-13,5.996388889,,,,,,,
,4-May-13,3.346666667,,,,,,,
,5-Apr-13,5.676666667,,,,,,,
,5-May-13,2.702222222,,,,,,,
,6-Apr-13,11.51361111,,,,,,,
,6-May-13,9.934444444,,,,,,,
,7-Apr-13,17.18111111,,,,,,,
,7-May-13,6.652777778,,,,,,,
,8-Apr-13,6.878055556,,,,,,,
,8-May-13,9.591666667,,,,,,,
,9-Apr-13,7.467777778,,,,,,,
,9-May-13,11.83222222,,,,,,,
,10-Apr-13,5.101111111,,,,,,,
,10-May-13,2.253611111,,,,,,,
,11-Apr-13,6.908888889,,,,,,,
,11-May-13,6.7075,,,,,,,
,12-Apr-13,4.628611111,,,,,,,
,12-May-13,14.01916667,,,,,,,
,13-Apr-13,6.880833333,,,,,,,
,13-May-13,20.90916667,,,,,,,
,14-Apr-13,11.14722222,,,,,,,
,14-May-13,13.9225,,,,,,,
,15-Apr-13,3.186666667,,,,,,,
,15-May-13,19.62916667,,,,,,,
,16-Apr-13,10.31444444,,,,,,,
,16-May-13,10.88666667,,,,,,,
,17-Apr-13,6.283888889,,,,,,,
,17-May-13,17.81111111,,,,,,,
,18-Apr-13,6.043055556,,,,,,,
,18-May-13,14.13972222,,,,,,,
,19-Apr-13,5.273055556,,,,,,,
,19-May-13,21.65694444,,,,,,,
,20-Apr-13,3.940277778,,,,,,,
,20-May-13,19.70916667,,,,,,,
,21-May-13,5.9575,,,,,,,
,22-Apr-13,2.533611111,,,,,,,
,22-May-13,22.89444444,,,,,,,
,23-Apr-13,4.756388889,,,,,,,
,23-May-13,22.955,,,,,,,
,24-Apr-13,5.434444444,,,,,,,
,24-May-13,17.37138889,,,,,,,
,25-Apr-13,5.862222222,,,,,,,
,25-May-13,14.50638889,,,,,,,
,26-Apr-13,8.068333333,,,,,,,
,26-May-13,5.053611111,,,,,,,
,27-Apr-13,14.12555556,,,,,,,
,27-May-13,8.145555556,,,,,,,
,28-Apr-13,6.877777778,,,,,,,
,28-May-13,15.10055556,,,,,,,
,29-Apr-13,5.720833333,,,,,,,
,29-Mar-13,5.113333333,,,,,,,
,29-May-13,18.3375,,,,,,,
,30-Apr-13,7.171944444,,,,,,,
,30-Mar-13,9.466666667,,,,,,,
